,newsId,title,summary,link
292,6334027,〈財報〉紅海航線重啟釋放運力 馬士基下修今年獲利展望,丹麥航運巨擘馬士基 (Maersk) 周四 (5 日) 表示，隨著紅海航線逐步重啟、全球貨櫃運力釋放，運價面臨下行壓力，公司今年將加強成本控管並裁撤部分職位，同時預期 2026 年獲利將明顯低於去年水準，消息拖累股價一度重挫逾 8%。,https://m.cnyes.com/news/id/6334027
293,6334013,研調估電視及顯示器面板2月全面上漲 筆電面板不同調獨走跌,研調估電視及顯示器面板 2 月全面上漲 筆電面板不同調獨走跌,https://m.cnyes.com/news/id/6334013
294,6334008,聯策去年稅後純益4964萬元年增34% EPS1.38元 決配息1.2元,已加入半導體國家隊的設備廠聯策科技 (6658-TW) 今 (5) 日公布最新獲利資訊，2026 年全年財報稅後純益爲 4964 萬元，年增 34.24%，每股純益爲 1.38 元，今年產能新增桃園新生廠，可望對營收推升形成挹注。,https://m.cnyes.com/news/id/6334008
295,6333983,央行：外匯存底6044億美元、外資持有資產占比215% 同步登頂,中央銀行今 (5) 日公布 2026 年 1 月外匯存底金額為 6044.57 億美元，較上月底增加 19.04 億美元，不僅連續兩個月站穩 6000 億大關，更續創歷史新高。,https://m.cnyes.com/news/id/6333983
296,6333986,客戶需求強 今國光1月營收4.44億元創12年來新高年增55%,今國光 (6209-TW) 在紅外線熱成像鏡頭市場開發具高度成效，也推升營收的強勁走高，今國光今 (5) 日公布最新營收資訊，2026 年元月營收達 4.44 億元，改寫 12 年來新高，年增 55.4%。,https://m.cnyes.com/news/id/6333986
297,6333982,貿聯-KY 1月營收74.55億元創單月高 中長期展望維持穩健,貿聯 - KY 1 月營收 74.55 億元創單月高 中長期展望維持穩健,https://m.cnyes.com/news/id/6333982
298,6333915,〈經濟部年終記者會〉反駁盧特尼克 龔明鑫：先進製程在美產能就算2028年都不會40%,經濟部長龔明鑫今（5）日於年終記者會上，針對美國商務部長盧特尼克提出「美國 2028 年達到 40% 半導體產能」的言論予以回擊，直言從建廠時程來看根本算不出來。龔明鑫指出，台積電 (2330-TW) (TSM-US) 擴,https://m.cnyes.com/news/id/6333915
299,6333535,一周蒸發上兆美元市值！Anthropic外掛程式Claude Cowork屠榜 全球軟體股遭血洗,,https://m.cnyes.com/news/id/6333535
300,6332783,輝達捲入軟體股拋售潮 美銀：並不合理,美國軟體類股近期急跌，市場賣壓週三 (4 日) 進一步外溢至 AI 晶片族群，包括輝達 (NVDA-US) 在內的多檔晶片股同步下挫。不過，美國銀行 (BofA) 分析師 Vivek Arya 指出這並不合理。,https://m.cnyes.com/news/id/6332783
301,6333952,銀價狂飆引爆「套利潮」 央行緊急下架回收庫存生肖套幣,國際白銀價格瘋狂飆漲，意外引發全台搜刮「央行生肖紀念幣」的熱潮。中央銀行證實，由於銀價暴漲導致生肖銀幣的「金屬價值」遠高於「官方售價」，出現罕見的套利空間，,https://m.cnyes.com/news/id/6333952
302,6333508,每位居民每年免稅額1萬人民幣！海南自貿港「零關稅」政策今上路,,https://m.cnyes.com/news/id/6333508
303,6333953,東元東南亞資料中心布局再傳捷報 奪25億元大單,東元今日宣布，於東南亞的資料中心布局報捷，成功承攬美國 CSP 業者位於馬來西亞與泰國的超大規模資料中心專案，涵蓋電力系統整合工程及超大規模光纖網通工程，2 項標案總金額合計約新台幣 25 億元。 ,https://m.cnyes.com/news/id/6333953
304,6333918,尖點科技淡季不淡 1月營收4.53億元刷新歷史次高年增59%,在 AI 伺服器的旺盛需求不輟之下，PCB 鑽針廠及代鑽孔服務廠尖點科技 (8021-TW) 也展現淡季不淡的業績表現，尖點今 (5) 日公布 2026 年 1 月營收爲 4.53 億元，改寫歷史次高，僅次於 2025 年 12 月的 4.66 億元。,https://m.cnyes.com/news/id/6333918
305,6333902,〈電子五哥營收〉緯創1月營收2283億元年增逾1倍 再創歷史同期高,緯創 (3231-TW) 今 (5) 日公告 1 月營收 2283.67 億元，雖月對月衰退 10.53%，但年增 1.52 倍，再度創歷史同期新高。緯創指出，受惠 AI 伺服器需求強勁，帶動 1 月營收表現，並指出 AI 伺服器仍為今年主要的成長動能。,https://m.cnyes.com/news/id/6333902
306,6333835,〈AFTEE展望〉2026拚三目標成長1.5倍！攜「點點全球」餐飲系統5000家餐廳 開啟支付新戰場,BNPL 領導品牌「AFTEE 先享後付」今 (5) 日發表 2026 年「深耕廣拓」年度戰略規劃。總經理山崎竜彗表示，今年將力拚業績總額 (GMV)、訂單量及使用頻次達 1.5 倍成長目標。,https://m.cnyes.com/news/id/6333835
307,6333888,太普高看好熊本居住需求提升 擬投資50億元開發兩建案,台積電 (2330-TW) 位於日本熊本二廠，5 日確定從原本規劃的成熟製程，轉攻 3 奈米先進製程，從印刷版材跨足房地產的太普高 (3284-TW)），在熊本投資買進兩塊建地，合計總投資超過 50 億元新台幣的兩大建案。,https://m.cnyes.com/news/id/6333888
308,6333184,〈經濟部年終記者會〉頁岩氣助攻能源自有率倍增至10%！中油對美採購比例將占自有油氣35%,經濟部長龔明鑫與台灣中油董事長方振仁於 (5) 日記者會指出，為強化能源供應安全，中油正積極評估阿拉斯加天然氣投資案，預計 2026 年上半年取得前段工程設計（FEED）報告後，將審核具體投資效益與金額。若該案依意向書採購最高 6,https://m.cnyes.com/news/id/6333184
309,6332840,那斯達克提快車道 IPO大咖有望快速入指數,,https://m.cnyes.com/news/id/6332840
310,6333842,技嘉1月營收331億元同期新高、歷史次高 AI伺服器與板卡需求強勁,PC 品牌技嘉 (2376-TW) 公布 2026 年 1 月份營收，惠於 AI 伺服器出貨暢旺以及顯卡市場需求回溫，金額達新台幣 331.18 億元，月增 9.28%，年增 57.02%，一舉寫下同期新高、單月次高紀錄。,https://m.cnyes.com/news/id/6333842
311,6333654,〈AFTEE展望〉轉型Fintech技術商！會員數逼近200萬大關 新戶客單價年增35%,全球先買後付 (BNPL) 領導品牌「AFTEE 先享後付」今 (5) 日公布 2025 年度成績單。憑藉深耕台灣 8 年的穩健經營，AFTEE 不僅結盟商戶突破 6000 家、會員數直逼 200 萬人大關，更在 2025,https://m.cnyes.com/news/id/6333654
312,6333804,力積電去年Q4每股虧0.16元 目標三年3D AI業務營收貢獻達20%,晶圓代工廠力積電 (6770-TW) 今 (5) 日召開法說會，並公布去年第四季財報，受惠 DRAM 價格上漲與美元升值，單季毛利率轉正，加上認列印度塔塔電子的合作案淨收益 4.9 億元，整體虧損降至 6.54 億元，較前季的虧損 27.28,https://m.cnyes.com/news/id/6333804
313,6333834,崴寶2026年元月營收3.36億元改寫新高年增73% 訂單直透6月,機構整合解決方案服務商崴寶精密 (7744-TW) 2026 年 1 月營收以 3.36 億元再度刷新前一月創下的 2.58 億元再創新高，月增 30.14%，年增 73.83%，主要客戶拉貨順暢，目對接單並且已達 6 月。,https://m.cnyes.com/news/id/6333834
314,6333828,群電AI貨櫃型算力中心管理平台完成POC 相關專案預計Q2開始出貨,群電 AI 貨櫃型算力中心管理平台完成 POC 相關專案預計 Q2 開始出貨,https://m.cnyes.com/news/id/6333828
315,6333513,一線城市積極探索！二三線城市也將跟進？房票制度將成2026中國都更標配？,,https://m.cnyes.com/news/id/6333513
316,6333801,〈經濟部年終記者會〉投資台灣3大方案延至2027年將引資3.6兆  20%綠電沒跳票續往前走,經濟部長龔明鑫於今（5）日年終記者會宣布，投資台灣三大方案將延長實施至 2027 年，目標引導 3.6 兆元資金，並擴大至外資企業與服務業。然而，原定 2026 年 11 月達成再生能源占比 20％的目標，因 2025 年實際占比僅 13.09,https://m.cnyes.com/news/id/6333801
317,6333827,【量大強漲股整理】台股震盪回檔，選股的策略為何?,,https://m.cnyes.com/news/id/6333827
318,6333802,賴清德：460億支持措施已整理 希望解決中小企業問題「馬上發財」,總統賴清德前往彰化參訪聚隆進行「產業關懷之旅」，業者表示近年受紅色供應鏈低價影響巨大，希望紡織業能有回春的一天。賴清德則表示，目前台美關稅談判已定，政府已將 460 億中小微企業支持措施整理，希望解決產業實際問題。,https://m.cnyes.com/news/id/6333802
319,6333771,〈日月光法說〉大手筆擴產 今年資本支出估達70億美元 創下歷史新高,日月光投控 (3711-TW)(ASX-US) 今 (5) 日召開法說會，財務長董宏思表示，今年資本支出將在去年的基礎再增加 15 億美元，以掌握 AI 才剛開始的巨大商機，法人預計，日月光投控今年整體資本支出金額將高達 70 億美元，將創,https://m.cnyes.com/news/id/6333771
320,6333790,群電1月營收27.81億元重返年增 Q1淡季不淡估持平上季,群電 1 月營收 27.81 億元重返年增 Q1 淡季不淡估持平上季,https://m.cnyes.com/news/id/6333790
321,6333803,美科技股轉弱、封關賣壓浮現，震盪盤該如何操作：雙鴻、聯鈞、世芯-KY,,https://m.cnyes.com/news/id/6333803
322,6333822,"營收速報  - 緯創(3231)1月營收2,283.67億元年增率高達151.54％","2026年1月緯創(3231-TW) 營收年增成長151.54% , 盤後股價為127.5元",https://m.cnyes.com/news/id/6333822
323,6333772,致伸1月營收60.6億元雙率雙升 年增42.9%創同期次高,電腦周邊廠致伸 (4915-TW) 今 (5) 日公布 2026 年 1 月營收達 60.6 億元。受惠於專案出貨增溫，單月營收較前一月成長 24.4%，與去年同期相比更是大幅成長 42.9%，創下歷史同期次高紀錄。,https://m.cnyes.com/news/id/6333772
324,6333608,〈日月光法說〉先進封測供不應求 上調全年業績貢獻至32億美元,封測大廠日月光投控 (3711-TW)(ASX-US) 今 (5) 日召開法說會，營運長吳田玉表示，在先進封裝與測試需求供不應求下，近三個月訂單能見度進一步轉佳，因此預估今年先進封測業務營收將由去年的 16 億美元倍增至 3,https://m.cnyes.com/news/id/6333608
325,6333534,〈港股盤後〉消費類股領漲 恒指連三紅 恒生科技指數終止五連跌,,https://m.cnyes.com/news/id/6333534
326,6332782,軟體類遭遇已從「有罪推定」升級為「未審先判」,市場對人工智慧 (AI) 可能顛覆企業軟體產業的疑慮升溫。市場對軟體類股態度 已從「有罪推定」升級為「未審先判」，短線波動恐仍難以平息。,https://m.cnyes.com/news/id/6332782
327,6333769,AI及光模塊需求急 晶技1月營收超強達12.17億元創同期新高,頻率元件廠晶技 (3042-TW) 在 2026 年元月營運受惠 AI 及光模塊應用需求的大幅增加，今 (5) 日公布最新營收資訊，元月營收達 12.17 億元，越越法人預期，創歷史同期新高。,https://m.cnyes.com/news/id/6333769
328,6333770,投資救不了的財務問題 藏在你的生活中,,https://m.cnyes.com/news/id/6333770
329,6333536,股市上漲+低基期效應！中國富裕階層奢侈品消費市場回溫,,https://m.cnyes.com/news/id/6333536
330,6333712,健喬受惠通路積極備貨 1月營收年增逾2成首度突破6億元,健喬 (4114-TW) 今 (5) 日公告 1 月營收，受惠各通路於農曆年前積極備貨，帶動 1 月營收達 6.3 億元，月增 16.7%，年增 25.4%，月營收首度突破 6 億大關。 ,https://m.cnyes.com/news/id/6333712
331,6333670,〈房產〉買氣凍 大挫去年房屋委售成交比值 大新竹交易熱度消褪最多,2025 年買氣低落，影響二手市場成交比例，住商機構統計實價登錄與各大銷售平台資料，全台 2025 年委售比僅 22.9%，象徵去年每 100 戶掛網銷售的物件，僅約 22.9 戶能順利成交，與 2024 年相比大幅下滑 13.4 個百分點。,https://m.cnyes.com/news/id/6333670
332,6333620,大東電受惠客戶提前拉貨 1月營收6.14億元創同期高,大東電今 (5) 日公告 1 月營收，受惠過年前客戶提前拉貨，1 月營收達 6.14 億元，月對月持平，年增 15.62%，創下歷史同期新高。大東電指出，雖 1 月工作天數較 12 越少，且非年底認列旺季，但營收表現仍亮眼，呈現淡季不淡。,https://m.cnyes.com/news/id/6333620
333,6332891,"〈陸股盤後〉A股開低走低 縮量震盪 滬指跌破4,100點","中國 A 股三大股指周四（5 日）集體大幅開低，早盤震盪走低，午後略有回暖跌幅收窄，滬指跌破 4,100 點點。",https://m.cnyes.com/news/id/6332891
334,6333607,智邦元月營收年增逾7成創同期新高 AI與高階交換器需求暢旺,網通廠智邦 (2345-TW) 今 (5) 日公布 2026 年 1 月份自結營收，受惠於 AI 應用加速落地與高階交換器需求強勁，達 215.27 億元，月減 17.4%，但與去年同期相比大幅成長 71.9%，創下歷年同期新高紀錄。,https://m.cnyes.com/news/id/6333607
335,6333653,川習通話談及台灣問題 賴清德：台美四個維持不變、雙方關係堅若磐石,近期美國川普與中國國家主席習近平通話，中共宣稱談及台灣問題，賴清德今 (5) 日於彰化參訪聚隆 (1466-TW) 公司芳苑廠時受訪表示，台灣持續關注中美互動，但台灣不屬於中華人民共和國，台美間的四大關係及六項對台保證不變。,https://m.cnyes.com/news/id/6333653
336,6333606,全福NK新藥預計上半年完成收案 青光眼新藥啟動臨床二期,全福持續推進旗下眼科新藥進度，NK 新藥 BRM424 臨床二期試驗收案人數已過半，預計今年上半年可完成收案。另外，青光眼新藥 BRM411 已完成一期高劑量人體試驗，並啟動臨床二期試驗，農曆年後將加速收案。 ,https://m.cnyes.com/news/id/6333606
337,6333621,鴻海1月營收7300億元創同期高 年增35.53% 上修Q1季節性表現,鴻海 1 月營收 7300 億元創同期高 上修 Q1 季節性表現,https://m.cnyes.com/news/id/6333621
338,6333361,美港口費逼出神操作！2025年陸造船業三大指標占比超50% 連續十六年領跑全球,,https://m.cnyes.com/news/id/6333361
339,6333616,大立光1月營收54.99億元月減2.1%年增11.1%  2月動能下滑,光學元件股股王大立光 (3008-TW) 今 (5) 日公布最新營收資訊，2026 年元月大立光營收爲 54.99 億元，較去年 12 月下滑 2.1%，年增 11.1%，由於 2 月的工作天數減少，預估營運動能也將較元月下滑。,https://m.cnyes.com/news/id/6333616
340,6309283,華碩ROG跨足文創推出科普漫畫 許先越：向下扎根培育科技種子,華碩 (2357-TW) 旗下電競品牌 ROG 玩家共和國歡慶成立二十週年，宣佈與聯經出版合作推出科普漫畫《ROG OMNI 無懼特攻》。華碩共同執行長許先越表示，此舉旨在將艱澀的科技硬知識轉化為引人入勝的故事，期盼藉此在年輕學子,https://m.cnyes.com/news/id/6309283
341,6333575,〈日月光法說〉去年Q4毛利率大增 全年EPS 9.37元創三年來新高,全球封測龍頭日月光投控 (3711-TW)(ASX-US) 今 (5) 日召開法說會，並公布去年第四季法說，受惠稼動率提升以及有利的匯率，單季毛利率提升至 19.5%，改寫三年多來新高，稅後純益達 147.13 億元，季增,https://m.cnyes.com/news/id/6333575
342,6333647,"營收速報  - 鴻海(2317)1月營收7,300.39億元年增率高達35.53％","2026年1月鴻海(2317-TW) 營收年增成長35.53% , 盤後股價為215.5元",https://m.cnyes.com/news/id/6333647
343,6333574,記憶體短缺找後備？日經：惠普、戴爾、華碩、宏碁擬首度向中國採購,,https://m.cnyes.com/news/id/6333574
344,6333537,馬斯克SpaceX申請已獲審理 100萬顆衛星要上天？,近幾個月來，隨著人工智慧（AI）應用對計算能力的需求不斷增長，SpaceX 執行長馬斯克對軌道資料中心表現出濃厚的興趣。,https://m.cnyes.com/news/id/6333537
345,6333384,聯準會鷹派訊號再現！麗莎庫克：通膨回目標進展停滯 仍偏上行,聯準會理事庫克指出，美國通膨下降進展在 2025 年出現停滯，核心物價仍高於政策目標。她強調在確定通膨穩定回落至 2% 前，貨幣政策必須維持抑制物價立場，市場對降息時程恐需重新評估。,https://m.cnyes.com/news/id/6333384
346,6332859,祖克伯重押AI布局 Meta Avocado初步測試表現優異,,https://m.cnyes.com/news/id/6332859
347,6333520,凱基銀開辦虛擬資產保管試辦！攜幣託、XREX等五大VASP 率先導入國際保險機制,凱基銀行今 (5) 日宣布正式開辦「虛擬資產保管」試辦業務，成為台灣首家導入國際保險機制、並獲准投入該業務的金融機構。此舉不僅展現凱基銀在金融科技與合規領域的領先地位,https://m.cnyes.com/news/id/6333520
348,6333538,台灣大協助國網中心建置關鍵運算基礎設施 助力台灣推動主權AI,台灣大 (3045-TW) 繼 2018 年協助國研院國網中心建置「台灣杉二號」機房並負責資安維運後，再次協助國網中心共同建置新世代 AI 運算中心的網路、資安及機電整合工程，助力台灣推動主權 AI 發展。 ,https://m.cnyes.com/news/id/6333538
349,6333455,〈經濟部年終記者會〉2026轉守為攻！龔明鑫看好GDP勢必上修 人均將突破4萬美元,經濟部長龔明鑫今（5）日於年終記者會拋出多項利多，指出台灣 2025 年經濟成長率高達 8.63%，創下 15 年新高紀錄，也使得 2026 年人均 GDP 可望突破 4 萬美元。他強調，主計總處先前預估 2026 年經濟成長率為 3.54%，是基,https://m.cnyes.com/news/id/6333455
350,6333374,去年中國金條、金幣消費量 首度超過金飾,最新數據顯示，去年中國金條及金幣的消費量達到 504.238 噸，激增 35.14%，首次超越黃金首飾消費量。,https://m.cnyes.com/news/id/6333374
351,6333422,〈台股盤後〉電子股斷電靠內需股撐盤 3萬2宣告失守跌488點,"台股今 (5) 日早盤受科技股賣壓影響，加上電子權值股多檔熄火，記憶體表現趨弱下開低走低，盤中一度重挫 520 點，僅觀光、內需百貨、紡織及金融股撐盤，終場下跌 488.54 點或 1.51%，收 31,801.27 點，失守 3 萬 2 千點。",https://m.cnyes.com/news/id/6333422
352,6333457,AI晶片封裝迎來新時代！英特發布78mm厚芯玻璃基板 破解AI算力瓶頸,,https://m.cnyes.com/news/id/6333457
353,6333465,中鴻3月內銷每公噸上漲500元 鋼市復甦動能持續增溫,中鴻 3 月內銷每公噸上漲 500 元 鋼市復甦動能持續增溫,https://m.cnyes.com/news/id/6333465
354,6333426,美國、俄羅斯唯一軍控條約今天失效,美國、俄羅斯之間的《新削減戰略武器條約》將於周四（5 日）到期並失效，這是 2019 年美俄《中導條約》失效後兩國間唯一的軍控條約。,https://m.cnyes.com/news/id/6333426
355,6333362,中國2025年完成交付750萬套住房！專家：「保交房」99%達成 最重擔子已卸下,,https://m.cnyes.com/news/id/6333362
356,6333131,輝達CoWoP供應鏈動起來 最快Q2進入試產,輝達 (NVDA-US) 新一代 Rubin 平台正全面進入量產，業界傳出，輝達正緊鑼密鼓推進下世代 Rubin Ultra 平台，預計今年第二季完成設計定案 (Tape out)，同樣採用 3 奈米製程，但後段封裝將迎,https://m.cnyes.com/news/id/6333131
357,6333387,安成生泡泡龍新藥臨床二/三試驗取得期中分析 安全性無虞依原計劃繼續進行,安成生公告，旗下開發中新藥 AC-203 用於治療罕病 EBS 的全球臨床二 / 三期試驗，已取得期中分析結果。經 DSMB 審查期中分析數據後，確認試驗安全性無虞，建議依原臨床試驗計劃繼續進行，完成 80 名受試者收案。 ,https://m.cnyes.com/news/id/6333387
358,6333386,AI資安新星奧義賽博今創新板上市 攜手能率亞洲共築數位治理防線,能率亞洲以數位轉型為核心，重點投資在 AI 及機器人領域，今日迎來投資里程碑。隨著全球企業加速數位轉型，AI 應用與資安防護已成為企業營運的重中之重。能率亞洲投資之 AI 資安領導廠商奧義賽博並在今天上市。,https://m.cnyes.com/news/id/6333386
359,6332817,美股科技股遭重擊 專家卻說「這很健康」？,美股主指因科技股重挫而承壓之際，投資人要保持樂觀並不容易。但部分專家對這波修正的看法恰恰相反。,https://m.cnyes.com/news/id/6332817
360,6333378,深陷愛潑斯坦案醜聞 英王之弟安德魯連夜搬家,受美國已故富商愛潑斯坦案新一批公開文件影響，深陷性犯罪醜聞的英國國王查爾斯三世的弟弟安德魯日前搬離溫莎城堡地界內的「王室小屋」。,https://m.cnyes.com/news/id/6333378
361,6333359,今國光紅外線熱成像鏡頭需求勁揚 產品強勢出貨元月大增70%創新高,今國光在紅外線熱成像鏡頭市場開發具成效，主要應用在民用無人機市場及狩獵用瞄準具市場，法人估產品拉貨需求在 2026 年元月快速走強創新高，且單月營收並較去年同期成長高達 70%。也明顯挹注整體營收大幅走強。,https://m.cnyes.com/news/id/6333359
362,6333270,連5跌！騰訊今續挫3%創半年新低 失守5兆港元市值,,https://m.cnyes.com/news/id/6333270
363,6333157,中國生成式AI用戶6.02億人 應用場景向生活、生產領域滲透,第 57 次《中國互聯網絡發展狀況統計報告》周四（5 日）發布，截至 2025 年 12 月，中國網民規模達 11.25 億人，網路普及率突破 80%，數位發展成果惠及更廣泛群體。,https://m.cnyes.com/news/id/6333157
364,6332866,彭博：台灣AI熱潮造就百萬富翁 也加劇貧富不均,,https://m.cnyes.com/news/id/6332866
365,6333282,非美國人也難逃全球稅網？資誠示警：贈與人非美籍 移轉房產恐遭課40%重稅,許多台灣人誤以為不具美國身份即可免除美國贈與稅，資誠聯合會計師事務所（PwC Taiwan）提醒，這類認知可能導致巨大的稅務風險 。非美國人士若贈與美國境內的有形財產，如房地產，即便不具美國稅務居民身分，仍須按 18%,https://m.cnyes.com/news/id/6333282
366,6333285,Meta平台再現異常 Instagram美國大當機 逾萬用戶無法登入,Instagram 在美國出現大規模服務異常，Downdetector 統計顯示超過 1 萬名用戶回報問題，主要集中於網站端。事件再次凸顯大型社群平台在高流量與系統維運下，仍面臨穩定性與基礎架構壓力挑戰。,https://m.cnyes.com/news/id/6333285
367,6332815,預測市場押注：比特幣恐跌破6.5萬美元,據《彭博》報導，比特幣價格已跌至川普 上任總統以來的最低水準。若依預測市場的看法，這個全球最受歡迎的加密貨幣，下跌空間恐怕還不小。,https://m.cnyes.com/news/id/6332815
368,6333196,白銀又遭資金撤離重擊 亞洲盤週四暴跌逾16% 反彈行情瞬間蒸發,白銀價格在亞洲交易時段出現劇烈下跌，單日跌幅一度超過 16%，市場反彈行情迅速消失。中國期貨市場走弱與美元轉強形成雙重壓力，在央行政策與經濟數據公布前，資金明顯轉向避險美元資產，拖累整體貴金屬表現。,https://m.cnyes.com/news/id/6333196
369,6333269,〈焦點股〉中國開放陸客解禁赴金、馬旅遊 觀光概念股3檔漲停領族群齊嗨,中國文旅部今 (4) 日宣布，將於近期恢復上海居民赴金門、馬祖旅遊，也激勵觀光餐旅股表現亮眼，包括燦星旅 (2719-TW)、易飛網 (2734-TW) 開盤後迅速漲停板，富野 (2736-TW) 一度亮燈漲停。,https://m.cnyes.com/news/id/6333269
370,6333229,AI浪潮突掀海嘯！軟體股創單周最大跌幅紀錄 信貸市場崩盤 拋售潮恐怖傳導鏈來了？,,https://m.cnyes.com/news/id/6333229
371,6333102,AI帶動需求 網通設備商Ciena躋身標普500指數,標普道瓊指數公司 (S&amp;P Dow Jones Indices) 周三 (4 日) 宣布，網路與通訊設備製造商 Ciena(CIEN-US)將於周五納入標普 500 指數。隨著人工智慧 (AI) 發展，該類設備的市場需求正持續升溫。,https://m.cnyes.com/news/id/6333102
372,6333246,〈焦點股〉惠特仲裁勝訴獲賠逾14億元近兩個股本 股價跳空漲停鎖住,LED 設備廠惠特 (6706-TW) 4 日公告與中國三安光電集團旗下子公司仲裁案勝訴，預計可回收款項逾新台幣 14 億元，金額接近公司股本的 2 倍，激勵今（5）日股價跳空漲停，鎖死在 127 元，大漲 11.5 元。,https://m.cnyes.com/news/id/6333246
373,6333225,〈焦點股〉程泰擬斥7億元溢價收購裕國 股價表現兩樣情,工具機大廠程泰 (1583-TW) 4 日晚間宣布，將以每股 40 元公開收購裕國 (8905-TW) 5% 至 14.65% 股權。受此溢價收購利多激勵，裕國今 (5) 日開盤即跳空亮燈漲停,https://m.cnyes.com/news/id/6333225
374,6332781,大賣空本尊警示：比特幣暴跌恐演變成「死亡螺旋」,因放空次貸泡沫成名的投資人貝瑞 (Michael Burry) 警示，比特幣近期拋售可能進一步惡化，演變成自我強化的「死亡螺旋」,https://m.cnyes.com/news/id/6332781
375,6333182,最興奮時刻？華爾街押注AI模型公司 軟體業進入生死轉型期,AI 快速進入企業市場，引發投資人擔憂軟體產業可能遭取代，導致軟體股 2026 年普遍重挫。不過業界認為 AI 反而將創造新需求，市場對軟體產業長期價值出現嚴重分歧。,https://m.cnyes.com/news/id/6333182
376,6333211,鄭麗文稱大陸是親人 國台辦回應！,日前國民黨黨主席鄭麗文說，大陸是親人，絕不會做出骨肉相殘的事，大陸國台辦周四（5 日）對此表示，「兩岸一家親」，都是中國人，這是兩岸關係的底色。,https://m.cnyes.com/news/id/6333211
377,6333219,睿信電子海外新客戶訂單穩定挹注 Q1估年增全年逐季升溫,睿信電子海外新客戶訂單穩定挹注 Q1 估年增全年逐季升溫,https://m.cnyes.com/news/id/6333219
378,6333216,改選前哨戰 程泰將砸7億元以每股40元公開收購裕國14.65%股權,以肉品、倉儲、營建為主要三大營運主軸的裕國 (8905-TW) 今 (2026) 年又將進行董事全面改選，而程泰 (1583-TW) 提出以每股 40 元、明 (6) 日至 3 月 3 日公開收購裕國冷凍股票，上限為 14.65%。,https://m.cnyes.com/news/id/6333216
379,6333207,主動式台股ETF規模創高突破1600億元 00982A年化配息逾10%,去年問世的主動式台股 ETF 持續火熱，不僅檔數來到 11 檔，規模也是領先台股 ETF 創高突破 1600 億大關，來到 1604.23 億元。其中規模百億以上的共有 5 檔,https://m.cnyes.com/news/id/6333207
380,6333205,〈焦點股〉勤誠CSP、HGX訂單暢旺 漲停重回千金股,伺服器機殼廠勤誠受惠 AI 伺服器需求暢旺，除已有多個 CSP 專案訂單，其他非 CSP 客戶 HGX 訂單也持續成長，法人預估勤誠今年營收有望年增雙位數百分比，激勵勤誠今 (5) 日亮燈漲停鎖住 1085 元，重回千金股行列。,https://m.cnyes.com/news/id/6333205
381,6333203,高檔震盪期的台股：如何判讀封關前的市場訊號,,https://m.cnyes.com/news/id/6333203
382,6332959,比爾蓋茲被爆染性傳播疾病 本人首度回應！,在美國司法部最新公布的已故富商愛潑斯坦案文件中，微軟創始人比爾 · 蓋茨被爆曾婚內出軌、感染性傳播疾病後，蓋茨本人周三（4 日）在接受澳洲媒體採訪時首次作出回應，否認相關指控。,https://m.cnyes.com/news/id/6332959
383,6332813,馬斯克的太空資料中心真可行？專家點出三大挑戰 ,據《美聯社》報導，全球首富馬斯克 (Elon Musk) 本周宣示，將如同顛覆汽車與火箭產業一樣，再度挑戰另一產業——而且這一次，他同樣是在對抗極低的成功機率。,https://m.cnyes.com/news/id/6332813
384,6333175,華碩許先越示警記憶體缺貨恐延續至2027下半年 ROG跨足內容IP深化品牌力,PC 品牌華碩 (2357-TW) 今 (5) 日於台北國際書展舉辦，《 ROG OMNI 無懼特攻 》新書發表暨對談講座，共同執行長許先越會前接受採訪，表示目前 PC 產業面臨的最大挑戰來自供給端缺貨以及總體經濟 GDP 波動等因素，特,https://m.cnyes.com/news/id/6333175
385,6333158,〈焦點股〉望隼受惠補貨潮帶動1月營收創高 走揚收復年線,望隼 (4771-TW) 受惠雙 11、雙 12 補貨潮，終端消費者對美瞳片及功能型鏡片的需求依然強勁，帶動 1 月營收達 3.68 億元，月增 27.93%，年增 43.41%，刷新歷史單月新高紀錄，激勵望隼今 (5) 日走揚收復年線。,https://m.cnyes.com/news/id/6333158
386,6332787,Jefferies：AI衝擊軟體股 短期逆風內難以消散,投行 Jefferies 發布報告指出，人工智慧 (AI) 模型改進的速度，引發市場對軟體公司競爭力的疑慮，而這些擔憂在短期內不太可能消退，相關不確定性仍將持續存在。,https://m.cnyes.com/news/id/6332787
387,6333075,〈焦點股〉百容半導體業績占比過半推高營收  股價漲停創4個月新高,百容 (2483-TW) 在半導體客戶拉貨趨積極之下，推進 2026 年元月營收以 1.8 億元改寫 41 個月來新高，且首季訂單能見度高，百容今 (5) 日股價開高走高鎖住 21.15 元漲停，創 4 個月來新高。,https://m.cnyes.com/news/id/6333075
388,6332884,川普放話：伊朗若企圖重啟核計畫 美軍會再次動手,美國總統川普周三（4 日）在接受《NBC News》採訪時表示，伊朗若企圖重啟核計畫，美軍將再次發動軍事打擊。,https://m.cnyes.com/news/id/6332884
389,6333021,〈台股開盤〉電子股遭空襲 大跌逾420點摜破3萬2 春節概念股送暖,隨著美股科技股全面下挫，台股今 (5) 日難逃賣壓空襲，最低下探至 31868 點，重挫超過 420 點，一舉摜破 3 萬 2 千點大關，並回測月線支撐，預計今日成交量約 7500 億元，較昨日略為放大。,https://m.cnyes.com/news/id/6333021
